CaptainAcceptEmail,PriorYearParticipation,GenderMale,GenderFemale,GenderNotSpecified,RegOnline,RegOffline,PriorParticipant,NotPriorParticipant,ConnectionMS,NoConnectionMS,RegActive,RegInActive,DonorGenderMale,DonorGenderFemale,DonorGenderNotSpecified,RegisteredDonors,NonRegisteredDonors,DonorConnectionMS,DonorNoConnectionMS,DonorPriorParticipant,DonorNotPriorParticipant,GiftAmount
FALSE,0,10,3,0,9,4,5,8,10,3,12,1,54,50,17,6,115,46,75,84,37,33093
TRUE,1,3,0,0,3,0,3,0,2,1,3,0,61,24,2,3,84,21,66,85,0,7085
TRUE,0,4,0,0,4,0,2,2,2,2,4,0,40,10,4,4,50,22,32,36,17,3575
TRUE,1,25,4,0,20,9,17,12,23,6,29,0,164,84,51,23,276,115,184,141,157,21661
FALSE,0,8,8,0,14,2,10,6,16,0,15,1,39,64,19,15,107,56,66,84,37,5820
TRUE,0,2,0,0,2,0,2,0,2,0,2,0,3,0,0,2,1,3,0,3,0,40
TRUE,0,11,5,0,10,6,13,3,11,5,16,0,66,56,41,13,150,46,117,101,62,14633
FALSE,0,1,0,0,1,0,1,0,0,1,1,0,3,8,5,1,15,2,14,16,0,350
FALSE,0,2,0,0,2,0,0,2,1,1,2,0,15,7,2,2,22,3,21,0,23,940
FALSE,0,3,2,0,5,0,0,5,1,4,5,0,3,2,5,5,5,1,9,0,10,1500
TRUE,0,2,0,0,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,2,12
TRUE,1,7,8,0,10,5,9,6,9,6,13,2,35,20,25,12,68,12,68,59,21,3403
TRUE,0,17,8,0,23,2,13,12,16,9,18,7,51,51,21,1,122,31,92,72,51,8007
FALSE,0,7,0,0,6,1,5,2,6,1,7,0,135,126,5,5,261,100,166,253,12,14891
FALSE,0,17,7,0,24,0,10,14,14,10,23,1,75,78,31,23,161,64,120,84,99,9130
FALSE,0,1,0,0,1,0,0,1,0,1,1,0,3,3,3,1,8,0,9,0,9,350
TRUE,0,4,2,0,6,0,3,3,3,3,6,0,16,20,6,6,36,13,29,20,18,1530
TRUE,0,14,3,0,17,0,11,6,12,5,17,0,125,52,3,16,164,64,116,113,66,12166
FALSE,0,13,5,0,18,0,4,14,12,6,17,1,60,26,28,15,99,32,82,39,72,6431
TRUE,0,26,5,0,30,1,23,8,27,4,31,0,133,88,26,31,216,103,144,178,66,17585
FALSE,0,36,10,0,44,2,30,16,33,13,43,3,133,118,37,9,279,88,200,219,68,21105
TRUE,0,2,1,0,3,0,2,1,2,1,3,0,25,8,6,3,36,12,27,24,9,2240
TRUE,0,6,1,0,7,0,2,5,3,4,7,0,37,28,15,7,73,17,63,44,35,6938
TRUE,0,4,4,0,7,1,5,3,7,1,8,0,17,24,12,5,48,15,38,35,18,3290
TRUE,1,24,2,0,25,1,10,16,14,12,24,2,75,30,17,25,97,38,84,47,74,23470
TRUE,0,5,0,0,5,0,4,1,2,3,5,0,20,20,2,5,37,10,32,31,11,1990
FALSE,0,3,5,0,8,0,3,5,5,3,7,1,22,40,4,7,59,16,50,30,34,2840
FALSE,0,3,0,0,3,0,0,3,1,2,3,0,15,11,1,3,24,6,21,0,27,1165
TRUE,0,16,8,0,24,0,7,17,11,13,23,1,70,61,18,24,125,30,119,50,99,9298
TRUE,0,2,0,0,2,0,2,0,2,0,2,0,19,21,0,2,38,16,24,38,0,2030
TRUE,0,4,0,0,4,0,3,1,4,0,4,0,11,12,11,2,32,6,28,21,7,7657
TRUE,0,20,3,0,23,0,15,8,15,8,23,0,112,76,42,21,209,59,171,134,93,12752
FALSE,0,3,0,0,3,0,2,1,1,2,3,0,49,35,2,2,84,38,48,85,1,8020
TRUE,0,3,0,0,3,0,2,1,1,2,3,0,4,1,1,3,3,2,4,4,2,500
FALSE,0,11,1,0,12,0,3,9,6,6,12,0,25,19,5,5,44,11,38,7,40,4065
TRUE,0,2,0,0,1,1,1,1,1,1,2,0,3,1,2,1,5,1,5,1,5,287
TRUE,1,34,12,0,44,2,32,14,27,19,43,3,254,220,47,41,480,175,346,339,178,29092
FALSE,1,23,6,0,28,1,11,18,19,10,29,0,100,55,22,10,167,55,122,105,71,13666
TRUE,1,49,19,0,66,2,31,37,37,31,61,7,261,269,51,49,532,154,427,239,339,27333
FALSE,1,43,9,0,50,2,32,20,25,27,50,2,236,141,114,43,448,120,371,383,108,86541
TRUE,0,5,2,0,5,2,5,2,3,4,6,1,35,30,15,3,77,27,53,29,26,27526
TRUE,0,20,12,0,30,2,14,18,24,8,27,5,56,71,23,27,123,45,105,82,64,12246
TRUE,0,1,0,0,1,0,1,0,1,0,1,0,3,1,3,1,6,1,6,7,0,800
TRUE,0,6,4,0,10,0,8,2,7,3,10,0,48,42,17,8,99,39,68,89,17,7587
FALSE,0,2,1,0,3,0,3,0,3,0,2,1,11,30,4,3,42,28,17,43,0,5661
TRUE,0,7,4,0,11,0,8,3,9,2,11,0,54,51,3,10,98,51,57,96,8,11927
FALSE,0,11,1,0,6,6,8,4,9,3,10,2,31,34,12,5,72,25,52,56,21,6786
FALSE,0,6,0,0,6,0,1,5,2,4,6,0,35,23,3,2,59,19,42,28,32,2987
FALSE,0,2,0,0,2,0,2,0,0,2,2,0,14,6,1,2,19,1,20,21,0,1325
FALSE,0,10,1,0,1,10,5,6,3,8,9,2,2,0,0,1,1,2,0,0,2,300
FALSE,0,2,4,0,6,0,0,6,4,2,6,0,23,34,6,6,57,13,50,0,63,3150
FALSE,0,2,0,0,2,0,1,1,0,2,1,1,4,0,0,2,2,0,4,3,1,300
FALSE,0,3,0,0,2,1,2,1,3,0,2,1,25,21,2,3,45,21,27,4,44,3581
TRUE,0,10,1,0,11,0,0,11,6,5,11,0,24,7,11,5,37,12,30,0,42,3530
TRUE,0,5,4,0,7,2,0,9,4,5,8,1,31,40,6,6,71,18,59,0,77,4515
TRUE,0,2,0,0,2,0,0,2,2,0,2,0,13,8,0,2,19,7,14,0,20,7065
TRUE,0,1,3,0,4,0,0,4,4,0,4,0,2,8,1,3,8,7,4,0,11,690
TRUE,0,4,3,0,6,1,6,1,3,4,6,1,30,11,9,4,46,11,39,40,10,5150
TRUE,0,1,0,0,1,0,0,1,0,1,1,0,2,2,1,1,4,1,4,4,1,445
TRUE,0,8,2,0,9,1,1,9,6,4,9,1,90,68,11,8,161,34,135,10,158,8449
TRUE,0,7,2,0,5,4,6,3,5,4,7,2,30,19,6,4,51,24,31,53,2,4855
TRUE,0,6,0,0,5,1,5,1,4,2,5,1,36,13,2,4,47,15,36,34,17,4375
TRUE,0,9,0,0,9,0,8,1,6,3,6,3,32,9,6,4,43,9,38,46,1,5396
TRUE,0,12,3,0,12,3,8,7,7,8,13,2,40,25,15,11,69,15,65,35,40,6575
FALSE,0,2,2,0,4,0,0,4,4,0,4,0,14,24,0,4,34,17,21,0,35,1980
TRUE,0,19,11,0,26,4,21,9,21,9,22,8,103,57,19,15,164,72,107,132,45,19714
FALSE,0,10,1,1,5,7,9,3,12,0,12,0,21,22,3,4,42,14,32,32,14,3996
TRUE,0,9,8,0,7,10,12,5,16,1,12,5,49,69,6,5,119,35,89,102,22,4716
FALSE,0,1,1,0,0,2,1,1,2,0,1,1,0,0,1,0,1,1,0,0,1,25
FALSE,0,2,0,0,2,0,2,0,2,0,2,0,4,0,0,2,2,4,0,4,0,600
TRUE,0,5,1,0,6,0,3,3,3,3,6,0,29,42,3,6,68,21,53,37,37,2600
TRUE,0,3,0,0,3,0,1,2,2,1,3,0,22,36,2,3,57,11,49,14,37,2265
TRUE,0,12,1,0,12,1,7,6,6,7,9,4,46,42,16,11,93,23,81,68,34,6560
TRUE,0,5,2,0,7,0,1,6,6,1,7,0,63,47,2,7,105,38,74,17,82,18490
TRUE,1,11,3,0,7,7,12,2,10,4,10,4,62,52,4,7,111,62,56,105,11,7267
TRUE,0,6,0,0,6,0,0,6,4,2,5,1,42,10,1,6,47,9,44,0,53,3560
TRUE,0,6,0,0,0,6,0,6,2,4,4,2,22,8,1,0,31,15,16,0,31,4164
TRUE,0,6,3,0,4,5,6,3,7,2,7,2,26,12,25,4,59,14,49,56,5,13805
TRUE,0,11,5,0,12,4,13,3,11,5,16,0,63,87,8,13,145,98,60,136,22,15574
FALSE,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
FALSE,1,9,5,0,7,7,10,4,11,3,14,0,20,12,9,14,27,26,15,28,12,3962
FALSE,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TRUE,0,15,15,0,24,6,10,20,20,10,29,1,80,65,74,26,193,78,141,168,51,19816
TRUE,0,3,1,0,4,0,1,3,2,2,4,0,12,13,2,4,23,11,16,5,22,2135
TRUE,0,5,0,0,5,0,3,2,4,1,5,0,0,0,0,0,0,0,0,0,0,0
TRUE,0,54,30,0,71,13,57,27,57,27,83,1,363,358,30,70,681,396,355,594,155,53279
TRUE,0,15,3,0,18,0,13,5,13,5,18,0,80,36,8,18,106,44,80,67,57,8179
TRUE,0,7,1,0,8,0,7,1,4,4,8,0,7,1,5,8,5,4,9,11,2,1760
FALSE,0,21,16,0,21,16,29,8,27,10,37,0,130,115,14,27,232,143,116,200,59,16496
TRUE,0,6,0,0,6,0,4,2,2,4,5,1,26,12,3,6,35,25,16,35,6,1810
TRUE,0,1,0,0,1,0,1,0,1,0,1,0,2,0,0,1,1,1,1,1,0,125
FALSE,0,1,0,0,1,0,0,1,0,1,1,0,9,0,0,1,8,3,6,0,9,295
FALSE,0,5,0,0,5,0,0,5,4,1,5,0,15,1,0,5,11,13,3,0,16,1435
TRUE,0,5,1,0,6,0,4,2,4,2,6,0,11,13,9,6,27,8,25,11,22,2310
FALSE,0,2,0,0,2,0,0,2,2,0,2,0,6,2,6,2,12,8,6,0,13,1060
FALSE,0,10,7,0,14,3,11,6,8,9,16,1,28,23,24,17,58,28,47,30,45,4528
FALSE,0,5,1,1,0,7,0,7,1,6,7,0,8,6,5,2,17,3,16,0,19,1100
TRUE,0,26,10,0,36,0,5,31,25,11,36,0,75,32,12,36,83,61,58,14,105,14371
FALSE,0,5,1,0,3,3,2,4,5,1,6,0,7,5,4,4,12,7,9,1,14,916
FALSE,1,16,4,0,19,1,13,7,19,1,20,0,43,59,4,16,90,86,20,64,42,9690
TRUE,0,6,1,0,7,0,2,5,3,4,7,0,37,26,4,7,60,14,53,17,50,3375
TRUE,0,16,6,0,22,0,11,11,11,11,22,0,101,50,5,22,134,46,110,75,78,12705
TRUE,0,126,56,1,182,1,113,70,103,80,172,11,1703,1178,241,182,2940,993,2129,2390,726,328718
FALSE,0,67,21,0,88,0,60,28,54,34,87,1,472,363,154,88,901,321,668,687,299,91515
TRUE,0,22,5,0,27,0,3,24,10,17,21,6,156,100,24,27,253,62,218,43,232,15200
TRUE,0,91,13,0,104,0,56,48,63,41,100,4,650,361,225,104,1132,383,853,688,543,126950
TRUE,0,190,80,0,269,1,124,146,150,120,257,13,1212,1073,233,267,2251,764,1754,1361,1145,211334
FALSE,0,28,10,0,38,0,18,20,12,26,34,4,287,192,32,38,473,127,384,296,211,37814
TRUE,0,45,15,0,60,0,31,29,32,28,59,1,407,384,54,60,785,257,588,471,371,58662
TRUE,0,6,1,0,7,0,5,2,2,5,7,0,50,32,33,7,108,31,84,87,27,11525
TRUE,0,14,6,0,20,0,5,15,7,13,20,0,131,82,31,21,223,50,194,52,187,15654
TRUE,0,2,1,0,3,0,0,3,3,0,3,0,11,7,1,3,16,9,10,0,19,1300
TRUE,0,16,5,0,21,0,11,10,10,11,18,3,110,58,23,21,170,47,144,124,65,13398
TRUE,0,66,27,0,93,0,51,42,50,43,89,4,981,560,227,93,1675,609,1159,1141,624,269069
FALSE,0,26,8,0,32,2,17,17,16,18,34,0,126,102,15,34,209,66,177,141,102,20062
TRUE,0,2,1,0,3,0,2,1,0,3,3,0,13,5,0,3,15,3,15,17,1,800
FALSE,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0
FALSE,0,64,19,0,83,0,50,33,46,37,82,1,526,477,93,84,1012,397,699,630,463,61731
FALSE,0,4,2,1,7,0,0,7,5,2,7,0,18,17,4,7,32,18,21,0,38,2950
FALSE,0,14,4,0,18,0,0,18,7,11,15,3,44,54,39,15,122,33,104,0,137,9338
TRUE,0,16,4,0,20,0,5,15,10,10,19,1,100,89,8,20,177,57,140,58,139,11395
TRUE,1,11,7,0,13,5,8,10,9,9,18,0,56,53,3,18,94,27,85,45,67,7310
TRUE,0,18,8,0,26,0,6,20,10,16,23,3,140,99,15,26,228,52,202,63,190,22134
FALSE,0,1,0,0,1,0,1,0,0,1,1,0,7,1,1,1,8,0,9,8,0,1060
FALSE,1,14,7,0,21,0,9,12,13,8,21,0,90,62,16,21,147,43,125,86,81,20327
TRUE,0,170,97,0,265,2,184,83,198,69,260,7,1778,1461,475,266,3448,1430,2284,2955,757,420463
TRUE,0,11,2,0,13,0,4,9,7,6,13,0,63,45,12,13,107,38,82,51,69,7060
TRUE,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,2,1010
FALSE,0,1,0,0,1,0,0,1,0,1,1,0,2,5,2,1,8,1,8,0,9,450
TRUE,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0
TRUE,0,3,0,0,3,0,1,2,3,0,3,0,3,2,0,3,2,3,2,2,3,800
FALSE,0,6,1,0,7,0,0,7,4,3,7,0,37,34,7,7,71,23,55,0,70,4477
FALSE,0,41,13,0,54,0,30,24,38,16,53,1,236,209,32,54,423,148,329,290,185,44708
TRUE,0,70,37,0,107,0,40,67,48,59,98,9,668,543,87,107,1191,401,897,596,700,92037
TRUE,0,25,16,0,41,0,22,19,26,15,41,0,454,314,100,41,827,316,552,571,297,95066
FALSE,1,65,15,0,80,0,33,47,44,36,74,6,423,261,50,80,654,235,499,301,406,78483
TRUE,0,1,2,0,3,0,1,2,2,1,2,1,14,11,2,3,24,3,24,1,23,1745
FALSE,0,23,4,1,28,0,16,12,13,15,28,0,137,84,22,28,215,63,180,122,116,17377
TRUE,0,16,12,1,7,22,5,24,10,19,29,0,170,138,31,29,310,81,258,96,241,28120
TRUE,0,23,5,0,28,0,15,13,18,10,25,3,244,185,183,28,584,125,487,325,287,67549
TRUE,0,7,0,0,7,0,0,7,4,3,7,0,37,35,4,7,69,20,56,0,74,5516
TRUE,0,8,1,0,8,1,4,5,3,6,8,1,16,2,1,8,11,5,14,10,9,2450
TRUE,0,17,9,0,26,0,13,13,17,9,24,2,83,79,21,26,157,69,114,100,81,16341
TRUE,0,13,2,0,15,0,5,10,3,12,14,1,69,41,5,15,100,18,97,28,82,6755
FALSE,0,13,5,0,18,0,6,12,8,10,18,0,59,54,17,18,112,20,110,35,94,10550
TRUE,0,36,15,0,51,0,30,21,25,26,50,1,272,246,64,51,531,182,400,381,194,48797
TRUE,0,1,0,0,1,0,0,1,0,1,1,0,3,0,0,1,2,3,0,0,3,400
FALSE,0,6,0,0,6,0,4,2,3,3,6,0,18,19,4,6,35,23,18,23,18,3700
FALSE,0,1,2,0,3,0,0,3,1,2,3,0,4,3,1,3,5,2,6,0,8,755
FALSE,0,28,10,0,38,0,19,19,23,15,37,1,227,169,26,38,384,134,288,181,239,33026
FALSE,0,190,62,2,253,1,152,102,157,97,245,9,1855,1250,278,253,3130,1260,2123,2308,1071,426812
TRUE,0,94,25,1,120,0,66,54,78,42,111,9,747,547,141,120,1315,446,989,866,567,130813
TRUE,0,14,7,0,21,0,7,14,11,10,21,0,112,91,24,21,206,55,172,71,154,14190
TRUE,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TRUE,0,6,2,0,8,0,2,6,3,5,8,0,70,15,10,8,87,42,53,29,65,9000
FALSE,0,4,1,0,5,0,2,3,4,1,5,0,29,15,1,5,40,14,31,15,30,2830
FALSE,0,49,26,0,75,0,21,54,35,40,73,2,296,308,28,75,557,162,470,196,429,38284
TRUE,0,6,4,0,10,0,8,2,8,2,10,0,22,22,2,10,36,18,28,37,9,4770
TRUE,0,2,1,0,3,0,1,2,0,3,3,0,12,15,2,3,26,4,25,1,28,1651
TRUE,0,21,9,0,30,0,9,21,13,17,27,3,149,95,24,30,238,61,207,82,186,15756
TRUE,0,10,3,0,13,0,6,7,7,6,13,0,62,29,3,13,81,20,74,54,39,7620
TRUE,0,15,2,0,17,0,7,10,12,5,16,1,109,61,13,17,166,45,138,88,91,16566
TRUE,0,15,5,0,20,0,11,9,10,10,19,1,85,58,38,20,161,36,145,109,72,11962
TRUE,0,12,5,0,3,14,6,11,2,15,17,0,77,66,8,17,134,18,133,56,95,8590
TRUE,0,12,1,0,13,0,10,3,7,6,13,0,19,6,14,13,26,13,26,22,17,6795
FALSE,0,11,2,0,13,0,0,13,6,7,10,3,61,27,3,13,78,26,65,0,91,5232
TRUE,0,9,6,0,15,0,12,3,9,6,14,1,52,40,9,15,86,31,70,85,15,8425
TRUE,0,71,21,0,92,0,41,51,48,44,86,6,741,527,136,92,1312,510,894,812,590,115684
TRUE,0,33,9,0,42,0,28,14,25,17,39,3,198,191,36,44,381,175,250,317,108,28331
TRUE,0,6,0,0,6,0,2,4,6,0,6,0,22,24,1,6,41,15,32,15,27,3350
TRUE,0,80,17,0,97,0,61,36,54,43,93,4,774,493,86,97,1256,455,898,1089,263,159066
TRUE,0,67,56,0,123,0,16,107,58,65,117,6,421,534,90,124,921,275,770,143,894,74842
TRUE,0,14,6,0,20,0,4,16,9,11,20,0,47,57,11,21,94,30,85,16,98,7835
FALSE,0,19,2,0,20,1,14,7,14,7,21,0,161,90,22,21,252,55,218,168,105,28526
TRUE,0,86,29,0,113,2,70,45,79,36,115,0,1636,1026,213,114,2761,1016,1859,1964,911,488506
FALSE,0,3,1,0,4,0,0,4,0,4,4,0,10,5,4,4,15,1,18,0,19,400
FALSE,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TRUE,0,34,12,0,46,0,25,21,14,32,42,4,202,126,63,46,345,75,316,208,183,27104
FALSE,0,41,10,0,51,0,23,28,25,26,51,0,484,280,103,56,811,176,691,313,554,64450
FALSE,0,17,10,0,27,0,10,17,16,11,26,1,114,110,12,27,209,58,178,84,150,24313
TRUE,0,78,59,0,137,0,45,92,75,62,122,15,499,563,109,138,1033,360,811,419,750,101770
TRUE,0,49,18,0,67,0,12,55,42,25,67,0,319,296,41,67,589,249,407,130,519,43898
TRUE,1,24,3,0,27,0,12,15,20,7,27,0,388,230,55,27,646,234,439,363,310,267843
TRUE,0,20,8,0,28,0,18,10,19,9,28,0,138,185,20,28,315,101,242,238,105,24423
TRUE,0,7,2,0,9,0,3,6,7,2,9,0,40,52,7,9,90,29,70,27,70,5885
TRUE,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
TRUE,0,21,3,0,23,1,11,13,9,15,23,1,47,23,28,24,74,21,77,40,58,13702
TRUE,0,14,0,0,14,0,8,6,11,3,14,0,48,28,18,14,80,35,59,60,34,24110
TRUE,0,38,16,0,54,0,25,29,30,24,49,5,585,261,43,54,835,242,647,352,534,142500
TRUE,1,3,1,0,4,0,1,3,3,1,4,0,34,18,2,4,50,19,35,31,23,5250
TRUE,0,18,13,0,10,21,1,30,6,25,28,3,58,130,11,28,171,29,170,10,183,12744
TRUE,0,2,0,0,2,0,2,0,2,0,2,0,11,3,0,2,12,3,11,10,0,2476
TRUE,0,38,15,0,53,0,16,37,26,27,52,1,415,311,202,53,875,251,677,373,541,78643
TRUE,0,6,0,0,6,0,0,6,2,4,5,1,14,0,0,5,9,8,6,0,14,2275
FALSE,0,16,2,0,18,0,8,10,7,11,16,2,109,48,30,17,170,66,121,94,93,12930
FALSE,0,7,1,0,8,0,6,2,5,3,8,0,40,34,1,8,67,25,50,38,37,5702
TRUE,0,84,43,1,128,0,75,53,77,51,124,4,1169,757,117,128,1915,653,1390,1392,651,171861
TRUE,0,6,0,0,6,0,2,4,5,1,6,0,37,9,3,6,43,17,32,40,9,6015
FALSE,0,13,10,0,23,0,2,21,14,9,23,0,101,130,14,23,222,67,178,11,213,23213
FALSE,0,103,48,0,150,1,77,74,85,66,147,4,734,827,107,150,1518,481,1187,925,740,111160
FALSE,0,7,1,0,8,0,4,4,3,5,8,0,51,9,4,8,56,14,50,37,26,5005
FALSE,0,67,50,0,117,0,52,65,67,50,111,6,431,554,92,120,957,323,754,557,519,78936
TRUE,0,2,0,0,2,0,1,1,1,1,1,1,2,0,1,2,1,1,2,2,1,1000
TRUE,0,3,3,0,6,0,1,5,1,5,6,0,6,9,3,7,11,6,12,5,12,2003
TRUE,0,4,0,0,4,0,0,4,0,4,4,0,8,0,0,4,4,2,6,0,8,1800
FALSE,0,5,5,0,10,0,7,3,7,3,10,0,42,58,4,10,94,43,61,51,53,16530
FALSE,0,94,19,1,114,0,63,51,70,44,113,1,873,635,132,114,1526,535,1105,956,676,154616
TRUE,0,22,4,0,26,0,16,10,16,10,22,4,112,73,30,26,189,65,150,148,66,20371
TRUE,0,23,10,0,33,0,14,19,15,18,33,0,121,94,20,33,202,64,171,103,131,14541
TRUE,0,1,1,0,2,0,2,0,2,0,2,0,14,16,1,2,29,23,8,31,0,4120
FALSE,0,12,7,0,19,0,8,11,15,4,18,1,108,87,29,19,205,69,155,131,92,17306
TRUE,0,6,2,0,8,0,0,8,2,6,8,0,35,46,1,7,75,21,61,0,78,4633
FALSE,0,9,2,0,11,0,6,5,4,7,11,0,46,20,9,11,64,31,44,34,41,6765
FALSE,0,2,0,0,2,0,2,0,0,2,2,0,18,10,2,2,28,8,22,27,0,1950
TRUE,0,5,1,0,6,0,0,6,0,6,6,0,13,8,0,6,15,2,19,0,19,1081
TRUE,0,5,0,0,5,0,0,5,2,3,5,0,25,22,5,5,47,17,35,0,50,2095
TRUE,0,10,4,0,14,0,9,5,6,8,14,0,51,59,5,14,101,28,87,69,46,7040
TRUE,0,6,6,0,12,0,6,6,7,5,12,0,96,61,17,12,162,53,121,72,80,20600
TRUE,1,10,2,0,12,0,10,2,9,3,11,1,43,14,3,12,48,33,27,52,8,7708
TRUE,0,45,7,0,52,0,27,25,25,27,50,2,300,137,61,52,446,127,371,249,243,55161
TRUE,0,40,16,0,56,0,27,29,32,24,56,0,411,441,180,56,976,298,734,651,378,110320
TRUE,0,12,3,0,15,0,5,10,12,3,13,2,88,73,26,15,172,46,141,47,137,16628
TRUE,1,32,5,0,37,0,20,17,24,13,36,1,142,108,35,37,248,80,205,142,142,16797
TRUE,0,2,0,0,2,0,1,1,2,0,2,0,6,3,2,2,9,5,6,6,5,339
TRUE,0,13,5,0,18,0,11,7,9,9,18,0,169,139,44,18,334,175,177,239,113,21390
TRUE,0,13,3,0,16,0,8,8,8,8,16,0,60,61,5,16,110,24,102,69,53,17121
FALSE,0,11,4,0,15,0,11,4,7,8,15,0,26,13,2,15,26,28,13,28,13,6365
FALSE,1,6,0,0,6,0,4,2,1,5,6,0,11,1,0,6,6,2,10,8,4,1370
TRUE,0,1,2,0,3,0,0,3,1,2,3,0,1,2,0,3,0,1,2,0,3,0
TRUE,0,25,11,0,34,2,30,6,21,15,32,4,182,144,21,36,311,106,241,317,28,29540
TRUE,0,23,11,0,34,0,27,7,19,15,33,1,243,220,45,34,474,168,340,395,113,70540
TRUE,0,39,11,0,50,0,8,42,17,33,47,3,242,217,33,50,442,144,348,67,423,23602
FALSE,0,8,1,0,9,0,0,9,1,8,9,0,67,34,2,9,94,17,86,0,103,11343
TRUE,0,13,4,0,17,0,2,15,9,8,17,0,80,72,31,17,166,40,143,29,154,19354
TRUE,0,291,124,0,414,1,229,186,254,161,399,16,1967,1711,326,415,3589,1395,2609,2484,1517,337786
TRUE,0,20,9,0,29,0,13,16,11,18,29,0,142,107,26,29,246,57,218,107,167,25596
TRUE,0,1,1,0,2,0,0,2,1,1,1,1,2,0,2,2,2,2,2,0,3,200
TRUE,1,8,4,0,12,0,6,6,6,6,12,0,24,17,0,12,29,16,25,26,14,4170
TRUE,1,121,47,1,168,1,82,87,100,69,162,7,996,764,199,168,1791,630,1329,1102,851,155633
FALSE,0,1,0,0,1,0,0,1,0,1,1,0,1,0,5,1,5,0,6,0,6,400
TRUE,0,10,5,1,16,0,7,9,15,1,16,0,57,61,11,16,113,52,77,53,76,9243
TRUE,0,18,2,0,20,0,5,15,9,11,20,0,109,69,17,20,175,43,152,43,152,21893
TRUE,0,61,35,1,97,0,55,42,53,44,93,4,555,411,479,96,1349,325,1120,802,623,95308
TRUE,1,81,22,0,103,0,58,45,39,64,100,3,679,295,178,103,1049,340,812,685,418,219242
FALSE,0,12,6,0,18,0,9,9,8,10,18,0,87,51,4,19,123,24,118,63,79,12894
TRUE,0,61,26,0,87,0,33,54,15,72,77,10,436,299,38,87,686,155,618,318,419,56878
TRUE,1,21,1,0,22,0,8,14,13,9,21,1,132,62,14,22,186,51,157,95,108,44981
FALSE,0,12,3,0,5,10,5,10,3,12,15,0,49,57,4,15,95,27,83,13,80,7130
FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRUE,0,21,4,0,25,0,11,14,21,4,24,1,130,84,16,25,205,98,132,96,134,14155
TRUE,0,13,5,0,18,0,7,11,8,10,18,0,109,88,11,18,190,48,160,88,120,10780
FALSE,0,4,4,0,8,0,2,6,8,0,8,0,55,62,10,8,119,25,102,34,93,7145
TRUE,0,16,3,1,20,0,8,12,8,12,19,1,167,125,21,20,293,115,198,150,160,26317
TRUE,0,506,209,1,712,4,401,315,404,312,703,13,5346,3617,1582,714,9831,3383,7162,6767,3777,1224425
TRUE,0,12,3,0,0,15,6,9,1,14,15,0,65,15,4,15,69,8,76,27,48,9680
TRUE,0,2,1,0,3,0,3,0,3,0,3,0,15,8,5,3,25,12,16,28,0,3135
TRUE,0,25,7,0,32,0,14,18,17,15,29,3,277,163,85,32,493,104,421,304,219,48785
TRUE,0,87,40,1,7,121,68,60,53,75,125,3,790,559,134,122,1361,420,1063,877,606,255392
TRUE,0,73,22,0,95,0,48,47,50,45,89,6,804,500,162,93,1373,375,1091,901,564,113116
FALSE,0,1,1,0,2,0,0,2,2,0,2,0,9,4,2,2,13,4,11,0,15,950
FALSE,0,10,3,0,13,0,6,7,3,10,13,0,114,118,13,13,232,30,215,88,149,28554
TRUE,0,5,0,0,5,0,0,5,4,1,5,0,24,33,3,5,55,15,45,0,58,3205
TRUE,0,99,26,0,125,0,70,55,73,52,115,10,855,621,196,124,1548,537,1135,1099,570,146088
TRUE,1,43,9,0,50,2,35,17,29,23,50,2,220,142,27,52,337,137,252,297,92,40827
TRUE,0,13,6,0,19,0,0,19,0,19,16,3,63,46,2,18,93,12,99,0,107,9025
TRUE,0,38,7,0,32,13,18,27,25,20,43,2,318,275,71,45,619,243,421,304,357,110562
FALSE,0,11,6,0,17,0,13,4,12,5,14,3,61,55,10,17,109,50,76,91,19,8398
TRUE,1,17,12,0,28,1,11,18,17,12,29,0,151,149,30,29,301,93,237,151,177,21153
TRUE,0,19,5,0,24,0,14,10,21,3,22,2,144,104,28,23,253,84,192,172,101,23588
FALSE,0,73,17,0,90,0,67,23,60,30,90,0,726,565,213,90,1414,489,1015,1261,236,193401
FALSE,0,41,13,0,53,1,23,31,27,27,50,4,382,208,21,54,557,164,447,281,322,37287
TRUE,0,12,4,0,16,0,9,7,8,8,16,0,100,49,8,16,141,47,110,97,58,11571
FALSE,1,22,9,0,31,0,25,6,22,9,30,1,331,261,66,31,627,141,517,624,34,120326
TRUE,0,68,20,0,88,0,57,31,53,35,84,4,734,391,148,88,1185,437,836,878,391,155862
